scenario_id,area,layer,cosine_distance,l2_distance,relative_l2,control_norm,partner_norm
scenario_001,civil_procedure,17,0.001872218004447257,5.269807301283965,0.061416647856797804,85.80421571641808,86.12187769214538
scenario_001,civil_procedure,18,0.0023108629705292927,5.986223266132022,0.06801923331113378,88.0078027158851,88.08591956243232
scenario_001,civil_procedure,19,0.0023679242731089456,6.781178854479016,0.06878828909709214,98.58042616683824,98.47119228158994
scenario_001,civil_procedure,20,0.001865692574666622,7.118961696770215,0.06109024541641319,116.53188898235389,116.07812203759937
scenario_001,civil_procedure,21,0.0018327706477142547,7.972647127242525,0.06077000514675785,131.19378726377934,131.6815684069066
scenario_001,civil_procedure,22,0.0018128996062556357,8.528184693976055,0.0601918595281066,141.6833565341808,141.53132019055178
scenario_001,civil_procedure,23,0.002192678532926151,11.038100231046315,0.06639387079348322,166.2517955216092,165.01389310507867
scenario_001,civil_procedure,24,0.008469466049146779,26.0243663928404,0.12996649768113946,200.23903742246503,197.5603095274189
scenario_001,civil_procedure,25,0.021114821570135,42.59498164523666,0.2054426786596585,207.33268239653637,207.2185227820437
scenario_001,civil_procedure,26,0.04323020119754162,74.33130453599372,0.29416962317380624,252.68178180340547,252.89985966775288
scenario_001,civil_procedure,27,0.04675120715858949,83.29637324853455,0.30541090814947086,272.7354230837379,272.05640249498026
scenario_001,civil_procedure,28,0.059327414890178565,109.2455304898849,0.34262857837208344,318.8453543745199,315.0843206254767
scenario_001,civil_procedure,29,0.11179179732632005,177.9460859317487,0.46634249230963326,381.5781080776989,369.4211231362473
